level	page_num	block_num	par_num	line_num	word_num	left	top	width	height	conf	text
5	1	1	2	1	4	1740	265	34	36	96.787804	of
5	1	1	2	1	5	1784	266	47	28	96.664970	the
5	1	1	2	1	6	1843	270	55	24	96.472382	test
5	1	1	2	1	7	1910	265	147	37	96.423439	specimen
5	1	1	2	1	8	2070	265	72	29	96.742096	shall
5	1	1	2	1	9	2154	265	36	29	96.882950	be
5	1	1	2	1	10	2203	269	27	25	96.288628	at
5	1	1	2	1	11	2242	265	70	29	92.631264	least
5	1	1	2	1	12	2325	266	23	27	90.274788	T
3	1	1	3	0	0	1358	311	1173	33	-1	
4	1	1	3	1	0	1358	311	1173	33	-1	
5	1	1	3	1	1	1358	311	77	29	95.769760	from
5	1	1	3	1	2	1457	311	37	29	96.577339	all
5	1	1	3	1	3	1517	312	81	28	96.781006	other
5	1	1	3	1	4	1621	311	126	29	93.079117	surfaces
5	1	1	3	1	5	1771	311	238	33	92.773895	as-heat-treated,
5	1	1	3	1	6	2033	311	146	29	96.275841	exclusive
5	1	1	3	1	7	2202	311	34	29	96.852356	of
5	1	1	3	1	8	2255	311	46	28	92.724854	the
5	1	1	3	1	9	2325	312	23	27	92.724854	T
5	1	1	3	1	10	2528	315	3	14	38.470463	;
3	1	1	4	0	0	1358	352	1173	42	-1	
4	1	1	4	1	0	1358	352	1173	42	-1	
5	1	1	4	1	1	1358	357	162	29	96.634285	dimension
5	1	1	4	1	2	1539	357	135	29	96.464714	surfaces.
5	1	1	4	1	3	1692	357	93	29	96.902451	When
5	1	1	4	1	4	1803	357	109	29	96.064682	section
5	1	1	4	1	5	1929	357	145	29	96.064842	thickness
5	1	1	4	1	6	2092	357	69	28	96.921341	does
5	1	1	4	1	7	2178	361	50	24	96.902000	not
5	1	1	4	1	8	2244	357	102	37	96.431793	permit
3	1	1	5	0	0	1214	634	1319	35	-1	
4	1	1	5	1	0	1214	634	1319	35	-1	
5	1	1	5	1	1	1214	634	142	35	24.340698	165
