level	page_num	block_num	par_num	line_num	word_num	left	top	width	height	conf	text
5	1	1	1	7	2	1247	232	78	22	96.568184	ASTM
5	1	1	1	7	3	1334	232	119	22	96.441071	Standards
5	1	1	1	7	4	1464	232	88	22	96.273682	volume
5	1	1	1	7	5	1562	231	147	26	96.423897	information,
5	1	1	1	7	6	1720	232	56	21	96.981911	refer
5	1	1	1	7	7	1787	235	22	18	96.981911	to
5	1	1	1	7	8	1820	231	35	22	93.296501	the
5	1	1	1	7	9	1866	232	120	21	92.355415	standard’s
5	1	1	1	7	10	1997	232	124	21	96.006287	Document
5	1	1	1	7	11	2131	232	111	27	96.006287	Summary
5	1	1	1	7	12	2544	253	1	4	27.923630	:
4	1	1	1	8	0	216	267	1373	29	-1	
5	1	1	1	8	1	216	268	5	13	84.506821	1
5	1	1	1	8	2	230	268	52	23	84.506821	This
5	1	1	1	8	3	292	268	149	28	96.509926	specification
5	1	1	1	8	4	450	268	19	22	96.509926	is
5	1	1	1	8	5	479	268	68	22	96.867088	under
5	1	1	1	8	6	556	268	37	22	96.958473	the
5	1	1	1	8	7	599	268	138	28	96.345001	jurisdiction
5	1	1	1	8	8	746	268	26	22	96.397339	of
5	1	1	1	8	9	778	268	83	22	96.132042	ASTM
5	1	1	1	8	10	871	268	132	22	93.166489	Committee
5	1	1	1	8	11	1012	268	49	22	69.351547	A01
5	1	1	1	8	12	1073	274	29	15	96.954514	on
5	1	1	1	8	13	1112	268	65	25	96.941322	Steel,
5	1	1	1	8	14	1249	274	56	21	96.825951	page
5	1	1	1	8	15	1316	274	29	15	96.801476	on
5	1	1	1	8	16	1356	267	35	22	96.880173	the
5	1	1	1	8	17	1400	267	82	22	96.559181	ASTM
5	1	1	1	8	18	1493	267	96	23	96.706398	website.
4	1	1	1	9	0	178	300	2368	33	-1	
5	1	1	1	9	1	178	305	100	24	96.462204	Stainless
5	1	1	1	9	2	289	304	59	22	93.842979	Steel
5	1	1	1	9	3	357	305	43	21	96.990280	and
5	1	1	1	9	4	409	305	91	21	96.990280	Related
5	1	1	1	9	5	507	304	79	28	96.886581	Alloys
5	1	1	1	9	6	597	304	42	22	96.369217	and
5	1	1	1	9	7	648	304	19	22	96.369217	is
5	1	1	1	9	8	676	304	37	22	96.846115	the
5	1	1	1	9	9	723	304	68	22	96.771202	direct
5	1	1	1	9	10	799	304	163	28	96.964249	responsibility
5	1	1	1	9	11	972	304	26	21	96.993790	of
5	1	1	1	9	12	1006	303	172	23	96.937996	Subcommittee
5	1	1	1	9	13	1288	300	9	14	96.677994	3
5	1	1	1	9	14	1305	303	113	22	96.677994	Available
5	1	1	1	9	15	1427	303	58	22	96.807823	from
5	1	1	1	9	16	1493	303	116	22	96.578201	American
5	1	1	1	9	17	1618	303	101	22	96.039124	National
5	1	1	1	9	18	1729	303	115	22	96.976448	Standards
5	1	1	1	9	19	1854	303	97	22	96.663040	Institute
5	1	1	1	9	20	1960	303	95	27	95.555595	(ANSI),
5	1	1	1	9	21	2066	303	28	22	93.175072	25
5	1	1	1	9	22	2103	303	30	22	92.525284	W.
5	1	1	1	9	23	2143	303	53	22	93.279022	43rd
5	1	1	1	9	24	2204	303	38	26	86.610306	St.,
5	1	1	1	9	25	2544	327	2	6	26.553482	;
4	1	1	1	10	0	178	338	2368	30	-1	
5	1	1	1	10	1	178	340	83	24	57.641037	A01.18
5	1	1	1	10	2	273	346	29	15	96.982353	on
5	1	1	1	10	3	313	340	108	28	96.148384	Castings.
5	1	1	1	10	4	1250	339	38	22	97.009293	4th
5	1	1	1	10	5	1298	339	70	25	96.498993	Floor,
5	1	1	1	10	6	1379	339	56	22	96.721664	New
5	1	1	1	10	7	1444	339	64	26	96.800125	York,
5	1	1	1	10	8	1519	339	42	22	96.942207	NY
5	1	1	1	10	9	1573	339	78	25	93.273842	10036,
5	1	1	1	10	10	1662	338	240	29	90.198868	http://www.ansi.org.
5	1	1	1	10	11	2545	355	1	5	0.000000	;
4	1	1	1	11	0	215	372	2029	35	-1	
5	1	1	1	11	1	215	377	88	22	95.982056	Current
5	1	1	1	11	2	310	375	83	22	96.565895	edition
5	1	1	1	11	3	401	376	110	28	96.354294	approved
5	1	1	1	11	4	518	375	49	28	96.968605	July
5	1	1	1	11	5	579	376	18	25	92.992149	1,
5	1	1	1	11	6	605	376	65	21	92.992149	2024.
5	1	1	1	11	7	679	375	119	22	96.831329	Published
5	1	1	1	11	8	805	375	50	28	96.977745	July
5	1	1	1	11	9	863	376	66	21	96.846420	2024.
5	1	1	1	11	10	938	375	122	28	96.727600	Originally
5	1	1	1	11	11	1069	375	110	28	96.853653	approved
5	1	1	1	11	12	1253	405	2	2	49.452518	_
5	1	1	1	11	13	1287	372	12	13	71.761589	*
5	1	1	1	11	14	1306	374	113	22	96.613953	Available
5	1	1	1	11	15	1431	375	59	21	96.492722	from
5	1	1	1	11	16	1499	374	116	23	96.891205	American
5	1	1	1	11	17	1628	375	88	28	96.962761	Society
5	1	1	1	11	18	1729	375	26	22	97.003647	of
5	1	1	1	11	19	1765	374	137	22	96.977043	Mechanical
5	1	1	1	11	20	1915	374	118	29	96.838028	Engineers
5	1	1	1	11	21	2047	374	105	27	96.452087	(ASME),
5	1	1	1	11	22	2163	375	81	22	96.913002	ASME
4	1	1	1	12	0	177	407	2370	32	-1	
5	1	1	1	12	1	177	414	24	22	95.890549	in
5	1	1	1	12	2	214	411	61	24	95.890549	2016.
5	1	1	1	12	3	290	412	52	21	96.539368	Last
5	1	1	1	12	4	354	411	103	28	96.793411	previous
5	1	1	1	12	5	471	411	82	22	96.654503	edition
5	1	1	1	12	6	567	411	111	28	96.872009	approved
5	1	1	1	12	7	691	411	23	22	96.141533	in
5	1	1	1	12	8	728	411	57	22	96.141533	2021
5	1	1	1	12	9	801	417	24	16	93.149986	as
5	1	1	1	12	10	839	411	264	22	89.528069	A1091/A1091M
5	1	1	1	12	11	1043	407	12	36	86.396744	—
5	1	1	1	12	12	1067	407	42	36	96.603493	21.
5	1	1	1	12	13	1118	411	59	22	87.361801	DOI:
5	1	1	1	12	14	1250	407	152	25	96.318764	International
5	1	1	1	12	15	1417	410	164	29	96.318764	Headquarters,
5	1	1	1	12	16	1596	411	52	21	96.724510	Two
5	1	1	1	12	17	1663	411	55	21	93.294701	Park
5	1	1	1	12	18	1730	411	61	25	92.751617	Ave.,
5	1	1	1	12	19	1807	410	55	22	96.790604	New
5	1	1	1	12	20	1876	410	63	25	96.118530	York,
5	1	1	1	12	21	1955	411	43	21	96.930496	NY
5	1	1	1	12	22	2015	410	144	26	93.125053	10016-5990,
5	1	1	1	12	23	2174	410	70	28	86.263138	http://
5	1	1	1	12	24	2546	424	1	4	68.030418	i
4	1	1	1	13	0	180	443	1254	36	-1	
5	1	1	1	13	1	180	443	349	36	85.356918	10.1520/A1091_A1091M-24.
5	1	1	1	13	2	1251	452	183	22	87.778419	www.asme.org.
4	1	1	1	14	0	2364	520	96	23	-1	
5	1	1	1	14	1	2364	520	96	23	49.063320	NE
4	1	1	1	15	0	739	584	949	30	-1	
5	1	1	1	15	1	739	585	38	24	91.370468	*A
5	1	1	1	15	2	786	585	136	29	95.715897	Summary
5	1	1	1	15	3	933	585	28	23	96.621407	of
5	1	1	1	15	4	970	585	117	29	96.032799	Changes
5	1	1	1	15	5	1098	584	94	24	82.792953	section
5	1	1	1	15	6	1203	591	107	23	96.668526	appears
5	1	1	1	15	7	1321	586	26	22	96.991562	at
5	1	1	1	15	8	1357	585	43	23	96.255272	the
5	1	1	1	15	9	1411	584	48	24	96.082245	end
5	1	1	1	15	10	1471	584	27	24	96.082245	of
5	1	1	1	15	11	1507	584	49	24	97.010216	this
5	1	1	1	15	12	1567	585	121	23	96.655441	standard
4	1	1	1	16	0	1177	649	704	30	-1	
5	1	1	1	16	1	1177	649	80	27	96.597595	1554
5	1	1	1	16	2	1878	676	3	3	62.476200	.
